address,town_name,province_name,source_id,type_of_water_source,results
"32 Sahara Street",Rural,Kilimani,KiRu30534224,shared_tap,NULL
"130 Sahara Street",Rural,Kilimani,KiRu30535224,shared_tap,NULL
"181 Sahara Street",Rural,Kilimani,KiRu30536224,well,"Contaminated: Biological"
"160 Sahara Street",Rural,Kilimani,KiRu30537224,well,"Contaminated: Biological"
"146 Sahara Street",Rural,Kilimani,KiRu30538224,tap_in_home_broken,NULL
"91 Sahara Street",Rural,Kilimani,KiRu30539224,well,Clean
"126 Sahara Street",Rural,Kilimani,KiRu30540224,river,NULL
"195 Sahara Street",Rural,Kilimani,KiRu30541224,shared_tap,NULL
"195 Sahara Street",Rural,Kilimani,KiRu30541224,shared_tap,NULL
"195 Sahara Street",Rural,Kilimani,KiRu30541224,shared_tap,NULL
"195 Sahara Street",Rural,Kilimani,KiRu30541224,shared_tap,NULL
"195 Sahara Street",Rural,Kilimani,KiRu30541224,shared_tap,NULL
"195 Sahara Street",Rural,Kilimani,KiRu30541224,shared_tap,NULL
"195 Sahara Street",Rural,Kilimani,KiRu30541224,shared_tap,NULL
"195 Sahara Street",Rural,Kilimani,KiRu30541224,shared_tap,NULL
"52 Sahara Street",Rural,Kilimani,KiRu30542224,tap_in_home_broken,NULL
"196 Sahara Street",Rural,Kilimani,KiRu30543224,tap_in_home_broken,NULL
"111 Sahara Street",Rural,Kilimani,KiRu30544224,shared_tap,NULL
"93 Sahara Street",Rural,Kilimani,KiRu30545224,tap_in_home_broken,NULL
"127 Sahara Street",Rural,Kilimani,KiRu30546224,shared_tap,NULL
"127 Sahara Street",Rural,Kilimani,KiRu30546224,shared_tap,NULL
"127 Sahara Street",Rural,Kilimani,KiRu30546224,shared_tap,NULL
"127 Sahara Street",Rural,Kilimani,KiRu30546224,shared_tap,NULL
"127 Sahara Street",Rural,Kilimani,KiRu30546224,shared_tap,NULL
"127 Sahara Street",Rural,Kilimani,KiRu30546224,shared_tap,NULL
"127 Sahara Street",Rural,Kilimani,KiRu30546224,shared_tap,NULL
"127 Sahara Street",Rural,Kilimani,KiRu30546224,shared_tap,NULL
"103 Sahara Street",Rural,Kilimani,KiRu30547224,tap_in_home,NULL
"68 Sahara Street",Rural,Kilimani,KiRu30548224,well,"Contaminated: Biological"
"70 Sahara Street",Rural,Kilimani,KiRu30549224,shared_tap,NULL
"70 Sahara Street",Rural,Kilimani,KiRu30549224,shared_tap,NULL
"70 Sahara Street",Rural,Kilimani,KiRu30549224,shared_tap,NULL
"70 Sahara Street",Rural,Kilimani,KiRu30549224,shared_tap,NULL
"70 Sahara Street",Rural,Kilimani,KiRu30549224,shared_tap,NULL
"70 Sahara Street",Rural,Kilimani,KiRu30549224,shared_tap,NULL
"70 Sahara Street",Rural,Kilimani,KiRu30549224,shared_tap,NULL
"70 Sahara Street",Rural,Kilimani,KiRu30549224,shared_tap,NULL
"136 Sahara Street",Rural,Kilimani,KiRu30550224,well,Clean
"75 Sahara Street",Rural,Kilimani,KiRu30551224,well,"Contaminated: Biological"
"3 Sahara Street",Rural,Kilimani,KiRu30552224,well,"Contaminated: Chemical"
"54 Sahara Street",Rural,Kilimani,KiRu30553224,shared_tap,NULL
"54 Sahara Street",Rural,Kilimani,KiRu30553224,shared_tap,NULL
"54 Sahara Street",Rural,Kilimani,KiRu30553224,shared_tap,NULL
"54 Sahara Street",Rural,Kilimani,KiRu30553224,shared_tap,NULL
"54 Sahara Street",Rural,Kilimani,KiRu30553224,shared_tap,NULL
"54 Sahara Street",Rural,Kilimani,KiRu30553224,shared_tap,NULL
"54 Sahara Street",Rural,Kilimani,KiRu30553224,shared_tap,NULL
"54 Sahara Street",Rural,Kilimani,KiRu30553224,shared_tap,NULL
"144 Sahara Street",Rural,Kilimani,KiRu30554224,well,"Contaminated: Chemical"
"21 Sahara Street",Rural,Kilimani,KiRu30555224,well,"Contaminated: Chemical"
"10 Sahara Street",Rural,Kilimani,KiRu30556224,well,"Contaminated: Biological"
"153 Sahara Street",Rural,Kilimani,KiRu30557224,tap_in_home_broken,NULL
"186 Sahara Street",Rural,Kilimani,KiRu30558224,well,"Contaminated: Biological"
"56 Sahara Street",Rural,Kilimani,KiRu30559224,tap_in_home,NULL
"33 Sahara Street",Rural,Kilimani,KiRu30560224,well,"Contaminated: Biological"
"20 Sahara Street",Rural,Kilimani,KiRu30561224,well,"Contaminated: Chemical"
"50 Sahara Street",Rural,Kilimani,KiRu30562224,well,"Contaminated: Biological"
"187 Sahara Street",Rural,Kilimani,KiRu30563224,shared_tap,NULL
"187 Sahara Street",Rural,Kilimani,KiRu30563224,shared_tap,NULL
"187 Sahara Street",Rural,Kilimani,KiRu30563224,shared_tap,NULL
"187 Sahara Street",Rural,Kilimani,KiRu30563224,shared_tap,NULL
"187 Sahara Street",Rural,Kilimani,KiRu30563224,shared_tap,NULL
"187 Sahara Street",Rural,Kilimani,KiRu30563224,shared_tap,NULL
"187 Sahara Street",Rural,Kilimani,KiRu30563224,shared_tap,NULL
"187 Sahara Street",Rural,Kilimani,KiRu30563224,shared_tap,NULL
"60 Sahara Street",Rural,Kilimani,KiRu30564224,well,"Contaminated: Chemical"
"198 Sahara Street",Rural,Kilimani,KiRu30565224,tap_in_home,NULL
"138 Sahara Street",Rural,Kilimani,KiRu30566224,well,"Contaminated: Biological"
"71 Sahara Street",Rural,Kilimani,KiRu30567224,well,"Contaminated: Biological"
"55 Sahara Street",Rural,Kilimani,KiRu30568224,tap_in_home,NULL
"174 Sahara Street",Rural,Kilimani,KiRu30569224,well,"Contaminated: Biological"
"110 Sahara Street",Rural,Kilimani,KiRu30570224,well,"Contaminated: Biological"
"36 Sahara Street",Rural,Kilimani,KiRu30571224,shared_tap,NULL
"36 Sahara Street",Rural,Kilimani,KiRu30571224,shared_tap,NULL
"36 Sahara Street",Rural,Kilimani,KiRu30571224,shared_tap,NULL
"36 Sahara Street",Rural,Kilimani,KiRu30571224,shared_tap,NULL
"36 Sahara Street",Rural,Kilimani,KiRu30571224,shared_tap,NULL
"36 Sahara Street",Rural,Kilimani,KiRu30571224,shared_tap,NULL
"36 Sahara Street",Rural,Kilimani,KiRu30571224,shared_tap,NULL
"36 Sahara Street",Rural,Kilimani,KiRu30571224,shared_tap,NULL
"171 Sahara Street",Rural,Kilimani,KiRu30572224,well,"Contaminated: Chemical"
"40 Sahara Street",Rural,Kilimani,KiRu30573224,well,"Contaminated: Chemical"
"62 Sahara Street",Rural,Kilimani,KiRu30574224,well,"Contaminated: Biological"
"34 Sahara Street",Rural,Kilimani,KiRu30575224,river,NULL
"85 Sahara Street",Rural,Kilimani,KiRu30576224,well,Clean
"199 Sahara Street",Rural,Kilimani,KiRu30577224,shared_tap,NULL
"199 Sahara Street",Rural,Kilimani,KiRu30577224,shared_tap,NULL
"199 Sahara Street",Rural,Kilimani,KiRu30577224,shared_tap,NULL
"199 Sahara Street",Rural,Kilimani,KiRu30577224,shared_tap,NULL
"199 Sahara Street",Rural,Kilimani,KiRu30577224,shared_tap,NULL
"199 Sahara Street",Rural,Kilimani,KiRu30577224,shared_tap,NULL
"199 Sahara Street",Rural,Kilimani,KiRu30577224,shared_tap,NULL
"199 Sahara Street",Rural,Kilimani,KiRu30577224,shared_tap,NULL
"132 Sahara Street",Rural,Kilimani,KiRu30578224,shared_tap,NULL
"94 Sahara Street",Rural,Kilimani,KiRu30579224,shared_tap,NULL
"53 Sahara Street",Rural,Kilimani,KiRu30580224,shared_tap,NULL
"117 Sahara Street",Rural,Kilimani,KiRu30581224,well,"Contaminated: Chemical"
"90 Sahara Street",Rural,Kilimani,KiRu30582224,tap_in_home_broken,NULL
"129 Sahara Street",Rural,Kilimani,KiRu30583224,river,NULL
"131 Sahara Street",Rural,Kilimani,KiRu30584224,well,"Contaminated: Chemical"
"121 Sahara Street",Rural,Kilimani,KiRu30585224,well,"Contaminated: Chemical"
"4 Sahara Street",Rural,Kilimani,KiRu30586224,well,"Contaminated: Chemical"
"119 Sahara Street",Rural,Kilimani,KiRu30587224,well,Clean
"125 Sahara Street",Rural,Kilimani,KiRu30588224,well,"Contaminated: Chemical"
"41 Sahara Street",Rural,Kilimani,KiRu30589224,shared_tap,NULL
"152 Sahara Street",Rural,Kilimani,KiRu30590224,tap_in_home_broken,NULL
"147 Sahara Street",Rural,Kilimani,KiRu30591224,tap_in_home,NULL
"158 Sahara Street",Rural,Kilimani,KiRu30592224,river,NULL
"116 Sahara Street",Rural,Kilimani,KiRu30593224,well,Clean
"2 Sahara Street",Rural,Kilimani,KiRu30594224,tap_in_home,NULL
"46 Sahara Street",Rural,Kilimani,KiRu30595224,well,"Contaminated: Biological"
"18 Sahara Street",Rural,Kilimani,KiRu30596224,well,Clean
"139 Sahara Street",Rural,Kilimani,KiRu30597224,shared_tap,NULL
"108 Sahara Street",Rural,Kilimani,KiRu30598224,shared_tap,NULL
"108 Sahara Street",Rural,Kilimani,KiRu30598224,shared_tap,NULL
"108 Sahara Street",Rural,Kilimani,KiRu30598224,shared_tap,NULL
"108 Sahara Street",Rural,Kilimani,KiRu30598224,shared_tap,NULL
"108 Sahara Street",Rural,Kilimani,KiRu30598224,shared_tap,NULL
"108 Sahara Street",Rural,Kilimani,KiRu30598224,shared_tap,NULL
"108 Sahara Street",Rural,Kilimani,KiRu30598224,shared_tap,NULL
"108 Sahara Street",Rural,Kilimani,KiRu30598224,shared_tap,NULL
"88 Sahara Street",Rural,Kilimani,KiRu30599224,shared_tap,NULL
"137 Sahara Street",Rural,Kilimani,KiRu30600224,well,"Contaminated: Biological"
"194 Sahara Street",Rural,Kilimani,KiRu30601224,shared_tap,NULL
"194 Sahara Street",Rural,Kilimani,KiRu30601224,shared_tap,NULL
"194 Sahara Street",Rural,Kilimani,KiRu30601224,shared_tap,NULL
"194 Sahara Street",Rural,Kilimani,KiRu30601224,shared_tap,NULL
"194 Sahara Street",Rural,Kilimani,KiRu30601224,shared_tap,NULL
"194 Sahara Street",Rural,Kilimani,KiRu30601224,shared_tap,NULL
"194 Sahara Street",Rural,Kilimani,KiRu30601224,shared_tap,NULL
"194 Sahara Street",Rural,Kilimani,KiRu30601224,shared_tap,NULL
"140 Sahara Street",Rural,Kilimani,KiRu30602224,well,"Contaminated: Biological"
"23 Sahara Street",Rural,Kilimani,KiRu30603224,shared_tap,NULL
"23 Sahara Street",Rural,Kilimani,KiRu30603224,shared_tap,NULL
"23 Sahara Street",Rural,Kilimani,KiRu30603224,shared_tap,NULL
"23 Sahara Street",Rural,Kilimani,KiRu30603224,shared_tap,NULL
"23 Sahara Street",Rural,Kilimani,KiRu30603224,shared_tap,NULL
"23 Sahara Street",Rural,Kilimani,KiRu30603224,shared_tap,NULL
"23 Sahara Street",Rural,Kilimani,KiRu30603224,shared_tap,NULL
"23 Sahara Street",Rural,Kilimani,KiRu30603224,shared_tap,NULL
"67 Sahara Street",Rural,Kilimani,KiRu30604224,river,NULL
"101 Sahara Street",Rural,Kilimani,KiRu30605224,tap_in_home,NULL
"188 Sahara Street",Rural,Kilimani,KiRu30606224,river,NULL
"31 Sahara Street",Rural,Kilimani,KiRu30607224,shared_tap,NULL
"31 Sahara Street",Rural,Kilimani,KiRu30607224,shared_tap,NULL
"31 Sahara Street",Rural,Kilimani,KiRu30607224,shared_tap,NULL
"31 Sahara Street",Rural,Kilimani,KiRu30607224,shared_tap,NULL
"31 Sahara Street",Rural,Kilimani,KiRu30607224,shared_tap,NULL
"31 Sahara Street",Rural,Kilimani,KiRu30607224,shared_tap,NULL
"31 Sahara Street",Rural,Kilimani,KiRu30607224,shared_tap,NULL
"31 Sahara Street",Rural,Kilimani,KiRu30607224,shared_tap,NULL
"64 Sahara Street",Rural,Kilimani,KiRu30608224,well,"Contaminated: Chemical"
"22 Sahara Street",Rural,Kilimani,KiRu30609224,river,NULL
"19 Sahara Street",Rural,Kilimani,KiRu30610224,tap_in_home,NULL
"159 Sahara Street",Rural,Kilimani,KiRu30611224,tap_in_home,NULL
"13 Sahara Street",Rural,Kilimani,KiRu30612224,tap_in_home,NULL
"28 Sahara Street",Rural,Kilimani,KiRu30613224,well,Clean
"74 Sahara Street",Rural,Kilimani,KiRu30614224,shared_tap,NULL
"74 Sahara Street",Rural,Kilimani,KiRu30614224,shared_tap,NULL
"74 Sahara Street",Rural,Kilimani,KiRu30614224,shared_tap,NULL
"74 Sahara Street",Rural,Kilimani,KiRu30614224,shared_tap,NULL
"74 Sahara Street",Rural,Kilimani,KiRu30614224,shared_tap,NULL
"74 Sahara Street",Rural,Kilimani,KiRu30614224,shared_tap,NULL
"74 Sahara Street",Rural,Kilimani,KiRu30614224,shared_tap,NULL
"74 Sahara Street",Rural,Kilimani,KiRu30614224,shared_tap,NULL
"189 Sahara Street",Rural,Kilimani,KiRu30615224,well,"Contaminated: Biological"
"120 Sahara Street",Rural,Kilimani,KiRu30616224,river,NULL
"105 Sahara Street",Rural,Kilimani,KiRu30617224,tap_in_home_broken,NULL
"155 Sahara Street",Rural,Kilimani,KiRu30618224,well,Clean
"98 Sahara Street",Rural,Kilimani,KiRu30619224,well,"Contaminated: Biological"
"122 Sahara Street",Rural,Kilimani,KiRu30620224,well,"Contaminated: Chemical"
"58 Sahara Street",Rural,Kilimani,KiRu30621224,tap_in_home,NULL
"162 Sahara Street",Rural,Kilimani,KiRu30622224,well,"Contaminated: Biological"
"184 Sahara Street",Rural,Kilimani,KiRu30623224,well,"Contaminated: Chemical"
"191 Sahara Street",Rural,Kilimani,KiRu30624224,tap_in_home,NULL
"81 Sahara Street",Rural,Kilimani,KiRu30625224,tap_in_home,NULL
"37 Sahara Street",Rural,Kilimani,KiRu30626224,well,"Contaminated: Chemical"
"169 Sahara Street",Rural,Kilimani,KiRu30627224,shared_tap,NULL
"1 Sahara Street",Rural,Kilimani,KiRu30628224,shared_tap,NULL
"175 Sahara Street",Rural,Kilimani,KiRu30629224,shared_tap,NULL
"22 Salif Keita Drive",Rural,Kilimani,KiRu30630224,shared_tap,NULL
"14 Salif Keita Drive",Rural,Kilimani,KiRu30631224,river,NULL
"1 Salif Keita Drive",Rural,Kilimani,KiRu30632224,well,"Contaminated: Biological"
"47 Salif Keita Drive",Rural,Kilimani,KiRu30633224,tap_in_home,NULL
"8 Salif Keita Drive",Rural,Kilimani,KiRu30634224,river,NULL
"16 Salif Keita Drive",Rural,Kilimani,KiRu30635224,well,Clean
"44 Salif Keita Drive",Rural,Kilimani,KiRu30636224,shared_tap,NULL
"26 Salif Keita Drive",Rural,Kilimani,KiRu30637224,river,NULL
"21 Salif Keita Drive",Rural,Kilimani,KiRu30638224,tap_in_home,NULL
"15 Salif Keita Drive",Rural,Kilimani,KiRu30639224,river,NULL
"36 Salif Keita Drive",Rural,Kilimani,KiRu30640224,well,"Contaminated: Chemical"
"37 Salif Keita Drive",Rural,Kilimani,KiRu30641224,well,"Contaminated: Chemical"
"45 Salif Keita Drive",Rural,Kilimani,KiRu30642224,well,"Contaminated: Chemical"
"29 Salif Keita Drive",Rural,Kilimani,KiRu30643224,well,"Contaminated: Chemical"
"46 Salif Keita Drive",Rural,Kilimani,KiRu30644224,shared_tap,NULL
"20 Salif Keita Drive",Rural,Kilimani,KiRu30645224,well,Clean
"33 Salif Keita Drive",Rural,Kilimani,KiRu30646224,well,Clean
"3 Salif Keita Drive",Rural,Kilimani,KiRu30647224,well,"Contaminated: Biological"
"5 Salif Keita Drive",Rural,Kilimani,KiRu30648224,tap_in_home_broken,NULL
"2 Salif Keita Drive",Rural,Kilimani,KiRu30649224,well,Clean
"43 Salif Keita Drive",Rural,Kilimani,KiRu30650224,shared_tap,NULL
"43 Salif Keita Drive",Rural,Kilimani,KiRu30650224,shared_tap,NULL
"43 Salif Keita Drive",Rural,Kilimani,KiRu30650224,shared_tap,NULL
"43 Salif Keita Drive",Rural,Kilimani,KiRu30650224,shared_tap,NULL
"43 Salif Keita Drive",Rural,Kilimani,KiRu30650224,shared_tap,NULL
"43 Salif Keita Drive",Rural,Kilimani,KiRu30650224,shared_tap,NULL
"43 Salif Keita Drive",Rural,Kilimani,KiRu30650224,shared_tap,NULL
"43 Salif Keita Drive",Rural,Kilimani,KiRu30650224,shared_tap,NULL
"19 Salif Keita Drive",Rural,Kilimani,KiRu30651224,well,"Contaminated: Biological"
"7 Salif Keita Drive",Rural,Kilimani,KiRu30652224,well,"Contaminated: Biological"
"48 Salif Keita Drive",Rural,Kilimani,KiRu30653224,river,NULL
"35 Salif Keita Drive",Rural,Kilimani,KiRu30654224,river,NULL
"40 Salif Keita Drive",Rural,Kilimani,KiRu30655224,shared_tap,NULL
"32 Salif Keita Drive",Rural,Kilimani,KiRu30656224,well,"Contaminated: Chemical"
"41 Salif Keita Drive",Rural,Kilimani,KiRu30657224,shared_tap,NULL
"41 Salif Keita Drive",Rural,Kilimani,KiRu30657224,shared_tap,NULL
"41 Salif Keita Drive",Rural,Kilimani,KiRu30657224,shared_tap,NULL
"41 Salif Keita Drive",Rural,Kilimani,KiRu30657224,shared_tap,NULL
"41 Salif Keita Drive",Rural,Kilimani,KiRu30657224,shared_tap,NULL
"41 Salif Keita Drive",Rural,Kilimani,KiRu30657224,shared_tap,NULL
"41 Salif Keita Drive",Rural,Kilimani,KiRu30657224,shared_tap,NULL
"41 Salif Keita Drive",Rural,Kilimani,KiRu30657224,shared_tap,NULL
"27 Salif Keita Drive",Rural,Kilimani,KiRu30658224,well,"Contaminated: Chemical"
"31 Salif Keita Drive",Rural,Kilimani,KiRu30659224,shared_tap,NULL
"6 Salif Keita Drive",Rural,Kilimani,KiRu30660224,well,"Contaminated: Chemical"
"39 Salif Keita Drive",Rural,Kilimani,KiRu30661224,shared_tap,NULL
"39 Salif Keita Drive",Rural,Kilimani,KiRu30661224,shared_tap,NULL
"39 Salif Keita Drive",Rural,Kilimani,KiRu30661224,shared_tap,NULL
"39 Salif Keita Drive",Rural,Kilimani,KiRu30661224,shared_tap,NULL
"39 Salif Keita Drive",Rural,Kilimani,KiRu30661224,shared_tap,NULL
"39 Salif Keita Drive",Rural,Kilimani,KiRu30661224,shared_tap,NULL
"39 Salif Keita Drive",Rural,Kilimani,KiRu30661224,shared_tap,NULL
"39 Salif Keita Drive",Rural,Kilimani,KiRu30661224,shared_tap,NULL
"30 Salif Keita Drive",Rural,Kilimani,KiRu30662224,well,"Contaminated: Biological"
"17 Salif Keita Drive",Rural,Kilimani,KiRu30663224,well,"Contaminated: Chemical"
"42 Salif Keita Drive",Rural,Kilimani,KiRu30664224,well,"Contaminated: Chemical"
"34 Salif Keita Drive",Rural,Kilimani,KiRu30665224,well,Clean
"50 Salif Keita Drive",Rural,Kilimani,KiRu30666224,river,NULL
"25 Salif Keita Drive",Rural,Kilimani,KiRu30667224,shared_tap,NULL
"25 Salif Keita Drive",Rural,Kilimani,KiRu30667224,shared_tap,NULL
"25 Salif Keita Drive",Rural,Kilimani,KiRu30667224,shared_tap,NULL
"25 Salif Keita Drive",Rural,Kilimani,KiRu30667224,shared_tap,NULL
"25 Salif Keita Drive",Rural,Kilimani,KiRu30667224,shared_tap,NULL
"25 Salif Keita Drive",Rural,Kilimani,KiRu30667224,shared_tap,NULL
"25 Salif Keita Drive",Rural,Kilimani,KiRu30667224,shared_tap,NULL
"25 Salif Keita Drive",Rural,Kilimani,KiRu30667224,shared_tap,NULL
"9 Salif Keita Drive",Rural,Kilimani,KiRu30668224,river,NULL
"24 Salif Keita Drive",Rural,Kilimani,KiRu30669224,tap_in_home,NULL
"13 Salif Keita Drive",Rural,Kilimani,KiRu30670224,well,"Contaminated: Chemical"
"10 Salif Keita Drive",Rural,Kilimani,KiRu30671224,well,"Contaminated: Biological"
"4 Salif Keita Drive",Rural,Kilimani,KiRu30672224,tap_in_home,NULL
"49 Salif Keita Drive",Rural,Kilimani,KiRu30673224,tap_in_home_broken,NULL
"38 Salif Keita Drive",Rural,Kilimani,KiRu30674224,shared_tap,NULL
"12 Salif Keita Drive",Rural,Kilimani,KiRu30675224,well,"Contaminated: Chemical"
"28 Salif Keita Drive",Rural,Kilimani,KiRu30676224,well,"Contaminated: Chemical"
"23 Salif Keita Drive",Rural,Kilimani,KiRu30677224,well,"Contaminated: Biological"
"18 Salif Keita Drive",Rural,Kilimani,KiRu30678224,tap_in_home_broken,NULL
"11 Salif Keita Drive",Rural,Kilimani,KiRu30679224,river,NULL
"199 Banjul Street",Zuri,Kilimani,KiZu30680224,river,NULL
"56 Banjul Street",Zuri,Kilimani,KiZu30681224,tap_in_home_broken,NULL
"163 Banjul Street",Zuri,Kilimani,KiZu30682224,river,NULL
"13 Banjul Street",Zuri,Kilimani,KiZu30683224,shared_tap,NULL
"13 Banjul Street",Zuri,Kilimani,KiZu30683224,shared_tap,NULL
"13 Banjul Street",Zuri,Kilimani,KiZu30683224,shared_tap,NULL
"13 Banjul Street",Zuri,Kilimani,KiZu30683224,shared_tap,NULL
"13 Banjul Street",Zuri,Kilimani,KiZu30683224,shared_tap,NULL
"13 Banjul Street",Zuri,Kilimani,KiZu30683224,shared_tap,NULL
"13 Banjul Street",Zuri,Kilimani,KiZu30683224,shared_tap,NULL
"13 Banjul Street",Zuri,Kilimani,KiZu30683224,shared_tap,NULL
"152 Banjul Street",Zuri,Kilimani,KiZu30684224,well,Clean
"122 Banjul Street",Zuri,Kilimani,KiZu30685224,tap_in_home_broken,NULL
"151 Banjul Street",Zuri,Kilimani,KiZu30686224,shared_tap,NULL
"36 Banjul Street",Zuri,Kilimani,KiZu30687224,tap_in_home,NULL
"50 Banjul Street",Zuri,Kilimani,KiZu30688224,shared_tap,NULL
"50 Banjul Street",Zuri,Kilimani,KiZu30688224,shared_tap,NULL
"50 Banjul Street",Zuri,Kilimani,KiZu30688224,shared_tap,NULL
"50 Banjul Street",Zuri,Kilimani,KiZu30688224,shared_tap,NULL
"50 Banjul Street",Zuri,Kilimani,KiZu30688224,shared_tap,NULL
"50 Banjul Street",Zuri,Kilimani,KiZu30688224,shared_tap,NULL
"50 Banjul Street",Zuri,Kilimani,KiZu30688224,shared_tap,NULL
"50 Banjul Street",Zuri,Kilimani,KiZu30688224,shared_tap,NULL
"109 Banjul Street",Zuri,Kilimani,KiZu30689224,shared_tap,NULL
"109 Banjul Street",Zuri,Kilimani,KiZu30689224,shared_tap,NULL
"109 Banjul Street",Zuri,Kilimani,KiZu30689224,shared_tap,NULL
"109 Banjul Street",Zuri,Kilimani,KiZu30689224,shared_tap,NULL
"109 Banjul Street",Zuri,Kilimani,KiZu30689224,shared_tap,NULL
"109 Banjul Street",Zuri,Kilimani,KiZu30689224,shared_tap,NULL
"109 Banjul Street",Zuri,Kilimani,KiZu30689224,shared_tap,NULL
"109 Banjul Street",Zuri,Kilimani,KiZu30689224,shared_tap,NULL
"62 Banjul Street",Zuri,Kilimani,KiZu30690224,shared_tap,NULL
"62 Banjul Street",Zuri,Kilimani,KiZu30690224,shared_tap,NULL
"62 Banjul Street",Zuri,Kilimani,KiZu30690224,shared_tap,NULL
"62 Banjul Street",Zuri,Kilimani,KiZu30690224,shared_tap,NULL
"62 Banjul Street",Zuri,Kilimani,KiZu30690224,shared_tap,NULL
"62 Banjul Street",Zuri,Kilimani,KiZu30690224,shared_tap,NULL
"62 Banjul Street",Zuri,Kilimani,KiZu30690224,shared_tap,NULL
"62 Banjul Street",Zuri,Kilimani,KiZu30690224,shared_tap,NULL
"81 Banjul Street",Zuri,Kilimani,KiZu30691224,well,"Contaminated: Chemical"
"21 Banjul Street",Zuri,Kilimani,KiZu30692224,tap_in_home,NULL
"90 Banjul Street",Zuri,Kilimani,KiZu30693224,tap_in_home_broken,NULL
"190 Banjul Street",Zuri,Kilimani,KiZu30694224,river,NULL
"186 Banjul Street",Zuri,Kilimani,KiZu30695224,shared_tap,NULL
"186 Banjul Street",Zuri,Kilimani,KiZu30695224,shared_tap,NULL
"186 Banjul Street",Zuri,Kilimani,KiZu30695224,shared_tap,NULL
"186 Banjul Street",Zuri,Kilimani,KiZu30695224,shared_tap,NULL
"186 Banjul Street",Zuri,Kilimani,KiZu30695224,shared_tap,NULL
"186 Banjul Street",Zuri,Kilimani,KiZu30695224,shared_tap,NULL
"186 Banjul Street",Zuri,Kilimani,KiZu30695224,shared_tap,NULL
"186 Banjul Street",Zuri,Kilimani,KiZu30695224,shared_tap,NULL
"128 Banjul Street",Zuri,Kilimani,KiZu30696224,tap_in_home_broken,NULL
"185 Banjul Street",Zuri,Kilimani,KiZu30697224,shared_tap,NULL
"185 Banjul Street",Zuri,Kilimani,KiZu30697224,shared_tap,NULL
"185 Banjul Street",Zuri,Kilimani,KiZu30697224,shared_tap,NULL
"185 Banjul Street",Zuri,Kilimani,KiZu30697224,shared_tap,NULL
"185 Banjul Street",Zuri,Kilimani,KiZu30697224,shared_tap,NULL
"185 Banjul Street",Zuri,Kilimani,KiZu30697224,shared_tap,NULL
"185 Banjul Street",Zuri,Kilimani,KiZu30697224,shared_tap,NULL
"185 Banjul Street",Zuri,Kilimani,KiZu30697224,shared_tap,NULL
"166 Banjul Street",Zuri,Kilimani,KiZu30698224,shared_tap,NULL
"166 Banjul Street",Zuri,Kilimani,KiZu30698224,shared_tap,NULL
"166 Banjul Street",Zuri,Kilimani,KiZu30698224,shared_tap,NULL
"166 Banjul Street",Zuri,Kilimani,KiZu30698224,shared_tap,NULL
"166 Banjul Street",Zuri,Kilimani,KiZu30698224,shared_tap,NULL
"166 Banjul Street",Zuri,Kilimani,KiZu30698224,shared_tap,NULL
"166 Banjul Street",Zuri,Kilimani,KiZu30698224,shared_tap,NULL
"166 Banjul Street",Zuri,Kilimani,KiZu30698224,shared_tap,NULL
