Project_id,source_id,Address,Town,Province,Source_type,Improvement,Source_status,Date_of_completion,Comments
18961,KiAm22010224,"64 Lome Street",Amara,Kilimani,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
18962,AkRu08077224,"46 Pwani Ya Utukufu Road",Rural,Akatsi,shared_tap,"Install 4 taps nearby",Backlog,NULL,NULL
18963,AkRu08192224,"144 Pwani Ya Utukufu Road",Rural,Akatsi,well,"Install RO filter",Backlog,NULL,NULL
18964,AmRu14502224,"147 Desmond Tutu Road",Rural,Amanzi,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
18965,AkLu02266224,"46 Okonjo-Iweala Street",Lusaka,Akatsi,well,"Install UV and RO filter",Backlog,NULL,NULL
18966,AmAs10134224,"37 Tembo Road",Asmara,Amanzi,shared_tap,"Install 1 taps nearby",Backlog,NULL,NULL
18967,KiRu28063224,"126 Duma Leakey Road",Rural,Kilimani,well,"Install RO filter",Backlog,NULL,NULL
18968,AkRu07751224,"126 Ukingo Wa Mto Road",Rural,Akatsi,river,"Drill well",Backlog,NULL,NULL
18969,SoRu34677224,"44 Simba Road",Rural,Sokoto,river,"Drill well",Backlog,NULL,NULL
18970,AmAb09032224,"119 Kinshasa Road",Abidjan,Amanzi,shared_tap,"Install 1 taps nearby",Backlog,NULL,NULL
18971,AmRu13804224,"54 Benghazi Boulevard",Rural,Amanzi,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
18972,KiRu30130224,"130 Burna Boy Street",Rural,Kilimani,well,"Install UV and RO filter",Backlog,NULL,NULL
18973,AkRu04524224,"149 Antananarivo Road",Rural,Akatsi,well,"Install RO filter",Backlog,NULL,NULL
18974,AmBe10994224,"36 Achebe Street",Bello,Amanzi,shared_tap,"Install 1 taps nearby",Backlog,NULL,NULL
18975,AmAb09127224,"3 Kigali Drive",Abidjan,Amanzi,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
18976,KiAm22578224,"60 Bahari Ya Upendo Road",Amara,Kilimani,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
18977,AmAs10398224,"93 Eto'o Street",Asmara,Amanzi,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
18978,AkRu03347224,"119 Savanna Street",Rural,Akatsi,shared_tap,"Install 5 taps nearby",Backlog,NULL,NULL
18979,HaDe16393224,"104 Ndege Tambo Road",Deka,Hawassa,well,"Install UV and RO filter",Backlog,NULL,NULL
18980,KiRu29276224,"52 Bahari Ya Faraja Road",Rural,Kilimani,well,"Install UV and RO filter",Backlog,NULL,NULL
18981,KiZu31108224,"18 Maputo Drive",Zuri,Kilimani,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
18982,HaZa21741224,"12 Kampala Road",Zanzibar,Hawassa,well,"Install UV and RO filter",Backlog,NULL,NULL
18983,AkRu06470224,"122 Punda Kagame Street",Rural,Akatsi,shared_tap,"Install 1 taps nearby",Backlog,NULL,NULL
18984,AmRu15494224,"145 Jerusalema Lane",Rural,Amanzi,shared_tap,"Install 4 taps nearby",Backlog,NULL,NULL
18985,HaDe16363224,"145 Ndege Tambo Road",Deka,Hawassa,well,"Install UV and RO filter",Backlog,NULL,NULL
18986,KiAm22626224,"95 Bahari Ya Upendo Road",Amara,Kilimani,well,"Install UV and RO filter",Backlog,NULL,NULL
18987,KiRu27116224,"51 Ouagadougou Way",Rural,Kilimani,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
18988,HaRu18455224,"116 Kano Street",Rural,Hawassa,well,"Install RO filter",Backlog,NULL,NULL
18989,HaRu20839224,"186 Tuku Street",Rural,Hawassa,well,"Install RO filter",Backlog,NULL,NULL
18990,KiRu28443224,"23 Sungura Amanpour Road",Rural,Kilimani,well,"Install UV and RO filter",Backlog,NULL,NULL
18991,HaRu20864224,"82 Tuku Street",Rural,Hawassa,well,"Install RO filter",Backlog,NULL,NULL
18992,AmRu15289224,"173 Mawimbi Maji Street",Rural,Amanzi,river,"Drill well",Backlog,NULL,NULL
18993,AmAb09095224,"9 Kinshasa Road",Abidjan,Amanzi,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
18994,KiRu26712224,"71 N'Djamena Road",Rural,Kilimani,river,"Drill well",Backlog,NULL,NULL
18995,AkKi01168224,"111 Ziwa Nyeusi Street",Kintampo,Akatsi,well,"Install UV and RO filter",Backlog,NULL,NULL
18996,SoKo33500224,"3 Mlima Wa Hekima Street",Kofi,Sokoto,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
18997,AkRu08717224,"30 Niger Drive",Rural,Akatsi,river,"Drill well",Backlog,NULL,NULL
18998,SoRu39560224,"125 Angelique Street",Rural,Sokoto,well,"Install UV and RO filter",Backlog,NULL,NULL
18999,KiRu25849224,"124 Acacia Lane",Rural,Kilimani,river,"Drill well",Backlog,NULL,NULL
19000,KiRu25950224,"10 Kalahari Avenue",Rural,Kilimani,shared_tap,"Install 3 taps nearby",Backlog,NULL,NULL
19001,AmAb09188224,"10 Patrice Lumumba Drive",Abidjan,Amanzi,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
19002,AkRu02654224,"63 Nyota Avenue",Rural,Akatsi,well,"Install RO filter",Backlog,NULL,NULL
19003,AkKi01361224,"134 Zambezi Street",Kintampo,Akatsi,well,"Install UV and RO filter",Backlog,NULL,NULL
19004,AmRu15423224,"173 Jerusalema Lane",Rural,Amanzi,well,"Install UV and RO filter",Backlog,NULL,NULL
19005,SoMa34011224,"121 Yaya Touré Lane",Majengo,Sokoto,well,"Install RO filter",Backlog,NULL,NULL
19006,AmRu14461224,"48 Jomo Kenyatta Boulevard",Rural,Amanzi,well,"Install UV and RO filter",Backlog,NULL,NULL
19007,AmAb08950224,"15 Atlas Mountain Crest",Abidjan,Amanzi,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
19008,SoRu35347224,"113 Nile Street",Rural,Sokoto,well,"Install RO filter",Backlog,NULL,NULL
19009,HaRu17673224,"55 Constantine Road",Rural,Hawassa,well,"Install RO filter",Backlog,NULL,NULL
19010,SoRu35798224,"94 Mombasa Road",Rural,Sokoto,river,"Drill well",Backlog,NULL,NULL
19011,KiMr24486224,"52 Okocha Street",Mrembo,Kilimani,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
19012,AmAb09173224,"11 Patrice Lumumba Drive",Abidjan,Amanzi,shared_tap,"Install 1 taps nearby",Backlog,NULL,NULL
19013,SoRu37873224,"197 Paka Dangote Street",Rural,Sokoto,well,"Install UV and RO filter",Backlog,NULL,NULL
19014,KiRu25855224,"15 Kudu Square",Rural,Kilimani,well,"Install UV and RO filter",Backlog,NULL,NULL
19015,HaRu19303224,"168 Kiboko Nkrumah Lane",Rural,Hawassa,shared_tap,"Install 1 taps nearby",Backlog,NULL,NULL
19016,KiRu30653224,"48 Salif Keita Drive",Rural,Kilimani,river,"Drill well",Backlog,NULL,NULL
19017,SoRu37357224,"23 Chui Wangari Drive",Rural,Sokoto,well,"Install RO filter",Backlog,NULL,NULL
19018,AmRu13849224,"56 Benghazi Boulevard",Rural,Amanzi,well,"Install RO filter",Backlog,NULL,NULL
19019,AkLu02181224,"156 Okonjo-Iweala Street",Lusaka,Akatsi,well,"Install RO filter",Backlog,NULL,NULL
19020,SoKo33423224,"64 Mlima Wa Hekima Street",Kofi,Sokoto,well,"Install RO filter",Backlog,NULL,NULL
19021,KiAm22242224,"56 Nguvu Tutu Street",Amara,Kilimani,well,"Install RO filter",Backlog,NULL,NULL
19022,KiRu26548224,"66 Praia Avenue",Rural,Kilimani,well,"Install UV and RO filter",Backlog,NULL,NULL
19023,HaRu17341224,"17 Tahrir Square",Rural,Hawassa,well,"Install RO filter",Backlog,NULL,NULL
19024,SoRu38989224,"5 Asimbonanga Road",Rural,Sokoto,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
19025,SoRu36949224,"146 Ellen Johnson Sirleaf Street",Rural,Sokoto,well,"Install UV and RO filter",Backlog,NULL,NULL
19026,HaRu17697224,"131 Constantine Road",Rural,Hawassa,well,"Install UV and RO filter",Backlog,NULL,NULL
19027,HaRu18066224,"51 Bamenda Boulevard",Rural,Hawassa,river,"Drill well",Backlog,NULL,NULL
19028,KiRu28672224,"148 Bahari Nzuri Street",Rural,Kilimani,well,"Install RO filter",Backlog,NULL,NULL
19029,AkRu03648224,"113 Koinange Street",Rural,Akatsi,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
19030,KiRu27277224,"53 Bloemfontein Boulevard",Rural,Kilimani,shared_tap,"Install 8 taps nearby",Backlog,NULL,NULL
19031,KiIs23733224,"150 Cape Coast Road",Isiqalo,Kilimani,well,"Install UV and RO filter",Backlog,NULL,NULL
19032,AkHa00092224,"13 Addis Ababa Road",Harare,Akatsi,well,"Install RO filter",Backlog,NULL,NULL
19033,KiRu30435224,"39 Sahara Street",Rural,Kilimani,river,"Drill well",Backlog,NULL,NULL
19034,SoRu35794224,"100 Mombasa Road",Rural,Sokoto,shared_tap,"Install 1 taps nearby",Backlog,NULL,NULL
19035,SoRu35624224,"67 Monrovia Street",Rural,Sokoto,well,"Install UV and RO filter",Backlog,NULL,NULL
19036,HaRu20043224,"158 Milima Kali Street",Rural,Hawassa,shared_tap,"Install 4 taps nearby",Backlog,NULL,NULL
19037,AmAm09435224,"47 Accra Avenue",Amina,Amanzi,well,"Install RO filter",Backlog,NULL,NULL
19038,KiMr24586224,"192 Okocha Street",Mrembo,Kilimani,well,"Install RO filter",Backlog,NULL,NULL
19039,AmRu14774224,"110 Nyama Choma Street",Rural,Amanzi,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
19040,SoRu38640224,"84 Mto Wa Ukarimu Street",Rural,Sokoto,shared_tap,"Install 1 taps nearby",Backlog,NULL,NULL
19041,AmBe10998224,"149 Achebe Street",Bello,Amanzi,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
19042,KiRu29313224,"42 Bahari Ya Faraja Road",Rural,Kilimani,well,"Install UV and RO filter",Backlog,NULL,NULL
19043,KiRu29551224,"90 Bahari Nyeupe Street",Rural,Kilimani,well,"Install RO filter",Backlog,NULL,NULL
19044,KiZu30713224,"75 Banjul Street",Zuri,Kilimani,shared_tap,"Install 8 taps nearby",Backlog,NULL,NULL
19045,HaRu17357224,"13 Tahrir Square",Rural,Hawassa,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
19046,AkRu03135224,"13 Asmara Boulevard",Rural,Akatsi,well,"Install RO filter",Backlog,NULL,NULL
19047,SoIl32461224,"189 Sfax Street",Ilanga,Sokoto,well,"Install UV and RO filter",Backlog,NULL,NULL
19048,SoKo33331224,"51 Chura Mandela Avenue",Kofi,Sokoto,river,"Drill well",Backlog,NULL,NULL
19049,AkLu02367224,"56 Okonjo-Iweala Street",Lusaka,Akatsi,well,"Install RO filter",Backlog,NULL,NULL
19050,SoCh32164224,"21 Lusaka Road",Cheche,Sokoto,well,"Install UV and RO filter",Backlog,NULL,NULL
19051,HaRu20552224,"26 Gbenga Adeyinka Street",Rural,Hawassa,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
19052,KiRu27128224,"47 Maseru Road",Rural,Kilimani,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
19053,HaRu19434224,"14 Mnyama Dangote Road",Rural,Hawassa,shared_tap,"Install 8 taps nearby",Backlog,NULL,NULL
19054,SoKo33164224,"65 Biko Avenue",Kofi,Sokoto,well,"Install RO filter",Backlog,NULL,NULL
19055,AmPw12680224,"28 Lagos Street",Pwani,Amanzi,shared_tap,"Install 8 taps nearby",Backlog,NULL,NULL
19056,KiRu28824224,"120 Ziwa La Kioo Road",Rural,Kilimani,river,"Drill well",Backlog,NULL,NULL
19057,AkRu04240224,"29 Asmara Street",Rural,Akatsi,well,"Install RO filter",Backlog,NULL,NULL
19058,KiRu27675224,"97 Desmond Tutu Street",Rural,Kilimani,well,"Install UV and RO filter",Backlog,NULL,NULL
19059,AmAb09273224,"61 N'dour Avenue",Abidjan,Amanzi,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
19060,SoRu34718224,"37 Simba Road",Rural,Sokoto,river,"Drill well",Backlog,NULL,NULL
19061,AmRu13334224,"21 Lusaka Avenue",Rural,Amanzi,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
19062,SoRu35888224,"156 Seychelles Street",Rural,Sokoto,well,"Install RO filter",Backlog,NULL,NULL
19063,KiRu30052224,"142 Burna Boy Street",Rural,Kilimani,well,"Install RO filter",Backlog,NULL,NULL
19064,AkRu07190224,"41 Simba Tutu Street",Rural,Akatsi,well,"Install RO filter",Backlog,NULL,NULL
19065,AmBe11089224,"40 Achebe Street",Bello,Amanzi,shared_tap,"Install 5 taps nearby",Backlog,NULL,NULL
19066,SoRu35335224,"30 Nile Street",Rural,Sokoto,river,"Drill well",Backlog,NULL,NULL
19067,AmAm09846224,"109 Afro Jazz Street",Amina,Amanzi,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
19068,KiRu27457224,"70 Kaduna Road",Rural,Kilimani,shared_tap,"Install 6 taps nearby",Backlog,NULL,NULL
19069,KiRu30433224,"150 Sahara Street",Rural,Kilimani,shared_tap,"Install 8 taps nearby",Backlog,NULL,NULL
19070,SoIl32476224,"45 Sfax Street",Ilanga,Sokoto,river,"Drill well",Backlog,NULL,NULL
19071,AmRu15045224,"68 Mbuni Soyinka Avenue",Rural,Amanzi,river,"Drill well",Backlog,NULL,NULL
19072,SoRu34727224,"29 Simba Road",Rural,Sokoto,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
19073,AkKi00848224,"32 Port Harcourt Boulevard",Kintampo,Akatsi,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
19074,KiRu27041224,"105 Zanzibar Street",Rural,Kilimani,well,"Install UV and RO filter",Backlog,NULL,NULL
19075,KiIs23487224,"85 Langata Road",Isiqalo,Kilimani,well,"Install RO filter",Backlog,NULL,NULL
19076,HaAm16234224,"25 Kifaru Lumumba Road",Amina,Hawassa,well,"Install RO filter",Backlog,NULL,NULL
19077,KiRu26914224,"55 Zanzibar Street",Rural,Kilimani,well,"Install UV and RO filter",Backlog,NULL,NULL
19078,AkRu04647224,"7 Marrakech Avenue",Rural,Akatsi,well,"Install RO filter",Backlog,NULL,NULL
19079,KiRu26999224,"28 Zanzibar Street",Rural,Kilimani,well,"Install RO filter",Backlog,NULL,NULL
19080,KiRu30015224,"115 Special Star Road",Rural,Kilimani,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
19081,SoRu37899224,"198 Paka Dangote Street",Rural,Sokoto,well,"Install RO filter",Backlog,NULL,NULL
19082,HaRu20378224,"199 Johnny Street",Rural,Hawassa,well,"Install UV and RO filter",Backlog,NULL,NULL
19083,HaRu17589224,"52 Constantine Road",Rural,Hawassa,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
19084,KiRu26063224,"30 Nyerere Road",Rural,Kilimani,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
19085,KiRu30057224,"71 Burna Boy Street",Rural,Kilimani,well,"Install RO filter",Backlog,NULL,NULL
19086,HaAm15973224,"51 Garang Street",Amina,Hawassa,well,"Install RO filter",Backlog,NULL,NULL
19087,KiAm22180224,"23 Mandela Avenue",Amara,Kilimani,well,"Install UV and RO filter",Backlog,NULL,NULL
19088,SoRu35399224,"170 Nile Street",Rural,Sokoto,well,"Install UV and RO filter",Backlog,NULL,NULL
19089,SoRu35310224,"42 Nile Street",Rural,Sokoto,well,"Install RO filter",Backlog,NULL,NULL
19090,KiRu27310224,"31 Bloemfontein Boulevard",Rural,Kilimani,well,"Install UV and RO filter",Backlog,NULL,NULL
19091,AkKi01089224,"29 Sungura Biko Avenue",Kintampo,Akatsi,well,"Install RO filter",Backlog,NULL,NULL
19092,HaRu20059224,"75 Milima Kali Street",Rural,Hawassa,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
19093,HaAm16105224,"32 Kifaru Lumumba Road",Amina,Hawassa,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
19094,HaRu20763224,"79 Tuku Street",Rural,Hawassa,well,"Install RO filter",Backlog,NULL,NULL
19095,SoRu35027224,"23 Fennec Way",Rural,Sokoto,river,"Drill well",Backlog,NULL,NULL
19096,SoRu39071224,"86 Youssou N'Dour Road",Rural,Sokoto,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
19097,AmAs10058224,"132 Tembo Road",Asmara,Amanzi,well,"Install RO filter",Backlog,NULL,NULL
19098,HaRu17349224,"48 Tahrir Square",Rural,Hawassa,well,"Install UV and RO filter",Backlog,NULL,NULL
19099,AmAs10797224,"188 Jangwa La Fisi Street",Asmara,Amanzi,shared_tap,"Install 8 taps nearby",Backlog,NULL,NULL
19100,KiZu31266224,"37 Conakry Street",Zuri,Kilimani,shared_tap,"Install 8 taps nearby",Backlog,NULL,NULL
19101,SoRu36618224,"75 Machel Lane",Rural,Sokoto,well,"Install RO filter",Backlog,NULL,NULL
19102,KiRu29752224,"5 Ziwa La Upendo Street",Rural,Kilimani,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
19103,KiRu29926224,"88 Special Star Road",Rural,Kilimani,shared_tap,"Install 2 taps nearby",Backlog,NULL,NULL
19104,SoRu38117224,"61 Njia Ya Mlima Avenue",Rural,Sokoto,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
19105,SoRu34697224,"82 Simba Road",Rural,Sokoto,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
19106,SoRu35668224,"5 Moroni Avenue",Rural,Sokoto,shared_tap,"Install 4 taps nearby",Backlog,NULL,NULL
19107,AmRu14854224,"20 Achebe Kifaru Drive",Rural,Amanzi,well,"Install UV and RO filter",Backlog,NULL,NULL
19108,HaRu18475224,"57 Kano Street",Rural,Hawassa,well,"Install RO filter",Backlog,NULL,NULL
19109,AkRu02784224,"69 Nia Lane",Rural,Akatsi,well,"Install RO filter",Backlog,NULL,NULL
19110,HaRu20081224,"24 Milima Kali Street",Rural,Hawassa,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
19111,SoMa34331224,"9 Lilongwe Drive",Marang,Sokoto,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
19112,HaAm16163224,"1 Kifaru Lumumba Road",Amina,Hawassa,well,"Install UV and RO filter",Backlog,NULL,NULL
19113,AmRu12906224,"12 Ostrich Run",Rural,Amanzi,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
19114,SoBa31432224,"69 Stanley Avenue",Bahari,Sokoto,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
19115,HaRu18306224,"58 Bamako Avenue",Rural,Hawassa,well,"Install UV and RO filter",Backlog,NULL,NULL
19116,SoRu35629224,"113 Monrovia Street",Rural,Sokoto,well,"Install RO filter",Backlog,NULL,NULL
19117,AkRu05358224,"179 Kenyatta Street",Rural,Akatsi,shared_tap,"Install 2 taps nearby",Backlog,NULL,NULL
19118,AmBe10987224,"103 Achebe Street",Bello,Amanzi,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
19119,AkRu06297224,"159 Punda Kagame Street",Rural,Akatsi,shared_tap,"Install 1 taps nearby",Backlog,NULL,NULL
19120,HaAm16027224,"47 Garang Street",Amina,Hawassa,well,"Install RO filter",Backlog,NULL,NULL
19121,SoRu34926224,"32 Serpent Rise",Rural,Sokoto,well,"Install UV and RO filter",Backlog,NULL,NULL
19122,SoIl32306224,"23 Meru Circle",Ilanga,Sokoto,well,"Install RO filter",Backlog,NULL,NULL
19123,AmAb09116224,"8 Kinshasa Road",Abidjan,Amanzi,well,"Install UV and RO filter",Backlog,NULL,NULL
19124,KiRu26259224,"115 Kimathi Street",Rural,Kilimani,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
19125,KiAm22540224,"22 Bahari Ya Upendo Road",Amara,Kilimani,well,"Install RO filter",Backlog,NULL,NULL
19126,KiMr25108224,"124 Afrobeats Street",Mrembo,Kilimani,river,"Drill well",Backlog,NULL,NULL
19127,SoRu39554224,"60 Angelique Street",Rural,Sokoto,shared_tap,"Install 5 taps nearby",Backlog,NULL,NULL
19128,KiRu27259224,"126 Maseru Road",Rural,Kilimani,well,"Install UV and RO filter",Backlog,NULL,NULL
19129,SoRu36264224,"1 Casablanca Road",Rural,Sokoto,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
19130,AkRu05493224,"18 Wole Soyinka Street",Rural,Akatsi,well,"Install UV and RO filter",Backlog,NULL,NULL
19131,HaRu18099224,"33 Bamenda Boulevard",Rural,Hawassa,shared_tap,"Install 4 taps nearby",Backlog,NULL,NULL
19132,AmRu15504224,"182 Jerusalema Lane",Rural,Amanzi,well,"Install RO filter",Backlog,NULL,NULL
19133,SoRu39615224,"190 Angelique Street",Rural,Sokoto,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
19134,KiRu26090224,"66 Nyerere Road",Rural,Kilimani,river,"Drill well",Backlog,NULL,NULL
19135,AmBe11287224,"158 Mbuzi Mbeki Street",Bello,Amanzi,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
19136,SoRu36146224,"37 Rabat Avenue",Rural,Sokoto,shared_tap,"Install 8 taps nearby",Backlog,NULL,NULL
19137,HaRu17754224,"34 Tunis Road",Rural,Hawassa,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
19138,SoRu36655224,"23 Machel Lane",Rural,Sokoto,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
19139,AmBe11302224,"148 Mbuzi Mbeki Street",Bello,Amanzi,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
19140,KiRu29356224,"49 Pwani Ya Utulivu Drive",Rural,Kilimani,well,"Install UV and RO filter",Backlog,NULL,NULL
19141,KiRu30574224,"62 Sahara Street",Rural,Kilimani,well,"Install UV and RO filter",Backlog,NULL,NULL
19142,KiIs24055224,"32 Jengo Khama Avenue",Isiqalo,Kilimani,river,"Drill well",Backlog,NULL,NULL
19143,KiRu27448224,"3 Kaduna Road",Rural,Kilimani,well,"Install RO filter",Backlog,NULL,NULL
19144,AkRu04449224,"67 Antananarivo Road",Rural,Akatsi,well,"Install RO filter",Backlog,NULL,NULL
19145,KiRu25903224,"42 Kalahari Avenue",Rural,Kilimani,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
19146,AmRu13440224,"4 Windhoek Way",Rural,Amanzi,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
19147,KiRu30013224,"145 Special Star Road",Rural,Kilimani,well,"Install UV and RO filter",Backlog,NULL,NULL
19148,KiRu26034224,"20 Zambezi Drive",Rural,Kilimani,river,"Drill well",Backlog,NULL,NULL
19149,KiRu26787224,"53 N'Djamena Road",Rural,Kilimani,shared_tap,"Install 1 taps nearby",Backlog,NULL,NULL
19150,HaSe20943224,"96 Serengeti Road",Serowe,Hawassa,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
19151,SoRu39157224,"104 Youssou N'Dour Road",Rural,Sokoto,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
19152,AkRu05447224,"46 Wole Soyinka Street",Rural,Akatsi,well,"Install RO filter",Backlog,NULL,NULL
19153,HaAm16172224,"94 Kifaru Lumumba Road",Amina,Hawassa,shared_tap,"Install 1 taps nearby",Backlog,NULL,NULL
19154,SoRu36436224,"7 Nkrumah Road",Rural,Sokoto,well,"Install UV and RO filter",Backlog,NULL,NULL
19155,HaRu17972224,"190 Lubumbashi Lane",Rural,Hawassa,well,"Install UV and RO filter",Backlog,NULL,NULL
19156,SoRu35943224,"59 Seychelles Street",Rural,Sokoto,well,"Install RO filter",Backlog,NULL,NULL
19157,AmRu13106224,"115 Cairo Road",Rural,Amanzi,well,"Install RO filter",Backlog,NULL,NULL
19158,SoRu38992224,"30 Asimbonanga Road",Rural,Sokoto,well,"Install UV and RO filter",Backlog,NULL,NULL
19159,HaAm15914224,"56 Garang Street",Amina,Hawassa,well,"Install RO filter",Backlog,NULL,NULL
